file,formula,group,pattern,n_metals_or_non_chx,has_O,has_N,extra_elements,elements
mp-622294.cif,Hg2Pb(SBr)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg Pb,Br Hg Pb S
mp-623087.cif,Re3(TeBr)7,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Te
mp-623135.cif,Bi3(TeCl5)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Bi Cl Te
mp-624000.cif,Re(Te4Cl3)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Te
mp-624117.cif,Cs3V4Te2ClO14,oxy_chalcohalide,,3,True,False,O,Cl Cs O Te V
mp-624200.cif,Re3Se4Br,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Se
mp-624474.cif,Ru(SCl3)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Ru S
mp-628637.cif,Cu3BiSe2BrO8,oxy_chalcohalide,,3,True,False,O,Bi Br Cu O Se
mp-628665.cif,AlBiTeCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,C1C1_Ch1_X4,2,False,False,,Al Bi Cl Te
mp-629511.cif,Ce2SbS5Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ce,Br Ce S Sb
mp-630927.cif,Pb4SeBr6,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pb,Br Pb Se
mp-631257.cif,AsSeBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As Br Se
mp-631398.cif,TeOsCl2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Os,Cl Os Te
mp-632480.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-6368.cif,CsSO2F,oxy_chalcohalide,,2,True,False,O,Cs F O S
mp-637112.cif,AsS7IF6,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F I S
mp-637206.cif,AlBiSeCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,C1C1_Ch1_X4,2,False,False,,Al Bi Cl Se
mp-6384.cif,RbSO2F,oxy_chalcohalide,,2,True,False,O,F O Rb S
mp-638705.cif,FeTeS2N2Cl5,nitride_chalcohalide,,2,False,True,N,Cl Fe N S Te
mp-638749.cif,Te3(PdBr)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Pd Te
mp-639138.cif,EuSeClO3,oxy_chalcohalide,,2,True,False,Eu O,Cl Eu O Se
mp-639164.cif,Co7Te4(BrO2)6,oxy_chalcohalide,,2,True,False,O,Br Co O Te
mp-639335.cif,MnSbSe2Br,selected_13_pure_ABC_Ch_X,B1C1_Ch2_X1,2,False,False,,Br Mn Sb Se
mp-640341.cif,Mo3S7Cl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Mo S
mp-6407.cif,Sb2Te(SeF5)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se Te
mp-643203.cif,Cu6PbSe2Cl5O8,oxy_chalcohalide,,3,True,False,O Pb,Cl Cu O Pb Se
mp-643460.cif,SnHg2(SBr)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Hg S Sn
mp-645405.cif,Rb6LiPr11Se12(Cl4O9)4,oxy_chalcohalide,,4,True,False,O Pr,Cl Li O Pr Rb Se
mp-645655.cif,TeMo3Se7I6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Mo Se Te
mp-645663.cif,Te2Mo3Se7Br10,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Mo Se Te
mp-645953.cif,Fe5Te6(ClO9)2,oxy_chalcohalide,,2,True,False,O,Cl Fe O Te
mp-646605.cif,SrNi2Te3(ClO4)2,oxy_chalcohalide,,3,True,False,O,Cl Ni O Sr Te
mp-647878.cif,SbS5N5Cl6,nitride_chalcohalide,,2,False,True,N,Cl N S Sb
mp-648140.cif,Na2Al2S3(Cl4O3)2,oxy_chalcohalide,,3,True,False,O,Al Cl Na O S
mp-648469.cif,SbP2SN3Cl10,nitride_chalcohalide,,3,False,True,N P,Cl N P S Sb
mp-648788.cif,Te7OsO5F32,oxy_chalcohalide,,2,True,False,O Os,F O Os Te
mp-649080.cif,Ti2SCl12,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S Ti
mp-649107.cif,ReTe7O7F32,oxy_chalcohalide,,2,True,False,O Re,F O Re Te
mp-649130.cif,AlSeCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Se
mp-649177.cif,ReTe5O6F25,oxy_chalcohalide,,2,True,False,O Re,F O Re Te
mp-649334.cif,FeSCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Fe S
mp-649756.cif,AgAsS6N4(OF3)2,oxy_nitride_chalcohalide,,4,True,True,As N O,Ag As F N O S
mp-649878.cif,Sn(S4I)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I S Sn
mp-650524.cif,Sb3S2XeN(O2F9)2,oxy_nitride_chalcohalide,,4,True,True,N O Xe,F N O S Sb Xe
mp-650674.cif,TeAs(Se2F3)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F Se Te
mp-651154.cif,Te4As2S5(OF6)2,oxy_chalcohalide,,2,True,False,As O,As F O S Te
mp-651161.cif,TeAs(SeF3)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F Se Te
mp-651409.cif,Hf(TeCl6)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Hf Te
mp-651961.cif,Nb4Te17I4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Te
mp-652046.cif,Re3S4Br,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re S
mp-652068.cif,KS2N(O2F)2,oxy_nitride_chalcohalide,,3,True,True,N O,F K N O S
mp-652695.cif,Re(SeCl6)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-653579.cif,Re3S4Cl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re S
mp-653586.cif,CuS4(N2Cl)2,nitride_chalcohalide,,2,False,True,N,Cl Cu N S
mp-653758.cif,Ru2S4Cl13,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Ru S
mp-653823.cif,Re2Te4Cl22O,oxy_chalcohalide,,2,True,False,O Re,Cl O Re Te
mp-653840.cif,KCu7TeS5ClO24,oxy_chalcohalide,,3,True,False,O,Cl Cu K O S Te
mp-653891.cif,NbTe2(SeI3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Se Te
mp-654051.cif,Nb6SI9,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb S
mp-655489.cif,Pb4SeBr6,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pb,Br Pb Se
mp-655834.cif,MnSbSe2Br,selected_13_pure_ABC_Ch_X,B1C1_Ch2_X1,2,False,False,,Br Mn Sb Se
mp-6560.cif,KSO2F,oxy_chalcohalide,,2,True,False,O,F K O S
mp-657300.cif,RhSCl5,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Rh S
mp-661715.cif,TiSCl6O,oxy_chalcohalide,,2,True,False,O,Cl O S Ti
mp-662513.cif,Te2WCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Te W
mp-662556.cif,Re(TeBr2)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Te
mp-662789.cif,Te3As2(SF4)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F S Te
mp-662919.cif,SbTe(SeF3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se Te
mp-665901.cif,Re(TeCl6)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Te
mp-667447.cif,TeAs(SeF3)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F Se Te
mp-667742.cif,SbSe5F6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se
mp-669325.cif,TeWCl9,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Te W
mp-669328.cif,ReTe3Br5,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Te
mp-669345.cif,TaTeCl9,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Ta Te
mp-669348.cif,NbTeCl9,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Nb Te
mp-669364.cif,Cs3Re3(SI)4,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Cs I Re S
mp-669378.cif,Ce3Si2S8Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ce Si,Br Ce S Si
mp-669425.cif,Cu3BiSe2IO8,oxy_chalcohalide,,3,True,False,O,Bi Cu I O Se
mp-669434.cif,BiTeIO3,oxy_chalcohalide,,2,True,False,O,Bi I O Te
mp-669471.cif,HgS4(NCl)3,nitride_chalcohalide,,2,False,True,Hg N,Cl Hg N S
mp-669474.cif,RbTeNO3F4,oxy_nitride_chalcohalide,,3,True,True,N O,F N O Rb Te
mp-669521.cif,Nb3Te4ClO15,oxy_chalcohalide,,2,True,False,O,Cl Nb O Te
mp-669564.cif,CsRe6S8Br3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Br Cs Re S
mp-671888.cif,Re(SeCl6)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-671913.cif,MoSe2Cl4O,oxy_chalcohalide,,2,True,False,O,Cl Mo O Se
mp-672253.cif,CuHgSCl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cl Cu Hg S
mp-672345.cif,Cu4W(SCl)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Cl Cu S W
mp-673825.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-674324.cif,Sn7(SBr5)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,B7_Ch2_X10,1,False,False,,Br S Sn
mp-674981.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-675194.cif,Te21(Mo3I11)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Mo Te
mp-675345.cif,Bi5(S2Cl)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,C5_Ch6_X3,1,False,False,,Bi Cl S
mp-675879.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-675987.cif,Ag7(SI)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-676121.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-676260.cif,Ag9Te4Br3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag Br Te
mp-676430.cif,Ag9(SI)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-676501.cif,K3Sn2S3BrO12,oxy_chalcohalide,,3,True,False,O,Br K O S Sn
mp-676561.cif,Ag3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,Ag I S
mp-676611.cif,Bi7(S3Cl)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,C7_Ch9_X3,1,False,False,,Bi Cl S
mp-676712.cif,ReSeCl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-677013.cif,Na3Pb2S3ClO12,oxy_chalcohalide,,3,True,False,O Pb,Cl Na O Pb S
mp-677510.cif,LiMgSO4F,oxy_chalcohalide,,3,True,False,O,F Li Mg O S
mp-679630.cif,Ba2BeS(OF)4,oxy_chalcohalide,,3,True,False,Be O,Ba Be F O S
mp-679669.cif,NaZr2SN2Cl,nitride_chalcohalide,,3,False,True,N,Cl N Na S Zr
mp-679967.cif,Nb3Se10Br3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Nb Se
mp-679987.cif,NbP2S2Cl5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Nb P S
mp-679999.cif,Re3(SeCl)7,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-680015.cif,Re3(SeBr)7,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Se
mp-680058.cif,InTeI7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I In Te
mp-680059.cif,Re3(SCl)7,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re S
mp-680161.cif,Sm8CrTe13Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cr Sm,Cl Cr Sm Te
mp-680169.cif,Na21S7Cl(O14F3)2,oxy_chalcohalide,,2,True,False,O,Cl F Na O S
mp-680183.cif,Te5As2Br4O5F26,oxy_chalcohalide,,2,True,False,As O,As Br F O Te
mp-680185.cif,CsRe6Se8I3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Cs I Re Se
mp-680211.cif,Cu9Se4(Cl3O7)2,oxy_chalcohalide,,2,True,False,O,Cl Cu O Se
mp-680235.cif,CsSbTe6(OF5)6,oxy_chalcohalide,,3,True,False,O,Cs F O Sb Te
mp-680308.cif,Re(Se2Cl3)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-680334.cif,LaSb(SBr)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,C1C1_Ch2_X2,2,False,False,,Br La S Sb
mp-680340.cif,Nb6Tl3SBr17,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Tl,Br Nb S Tl
mp-680388.cif,ZnCuTeCl2O3,oxy_chalcohalide,,3,True,False,O,Cl Cu O Te Zn
mp-680417.cif,CeSb(SBr)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ce,Br Ce S Sb
mp-680421.cif,Ce6S4BrN3,nitride_chalcohalide,,2,False,True,Ce N,Br Ce N S
mp-680446.cif,Cu3P4Se4Br3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P Se
mp-680698.cif,CeSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ce,Ce I S
mp-680728.cif,K6Fe24S26Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Cl Fe K S
mp-680836.cif,Ta4Te9I4O,oxy_chalcohalide,,2,True,False,O,I O Ta Te
mp-6820.cif,Cu2Hg2SF6,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cu F Hg S
mp-683684.cif,MoSe2Cl4O,oxy_chalcohalide,,2,True,False,O,Cl Mo O Se
mp-683890.cif,CsRe3(S2Br)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Br Cs Re S
mp-683899.cif,Cu2P8Se3Br2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P Se
mp-683956.cif,SbSNF6,nitride_chalcohalide,,2,False,True,N,F N S Sb
mp-683957.cif,Nd4CuTe5(ClO5)3,oxy_chalcohalide,,3,True,False,Nd O,Cl Cu Nd O Te
mp-683967.cif,Cd7Te7Cl8O17,oxy_chalcohalide,,2,True,False,Cd O,Cd Cl O Te
mp-683984.cif,Al(SeCl)4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Se
mp-684006.cif,Ag3TeIO4,oxy_chalcohalide,,2,True,False,O,Ag I O Te
mp-685999.cif,Ag4SI,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-686599.cif,SrNd10Se12(Cl2O9)4,oxy_chalcohalide,,3,True,False,Nd O,Cl Nd O Se Sr
mp-687088.cif,Co2TeBr2O3,oxy_chalcohalide,,2,True,False,O,Br Co O Te
mp-690978.cif,La5Ti6S3(ClO5)3,oxy_chalcohalide,,3,True,False,O,Cl La O S Ti
mp-693393.cif,Na13Ca7S12Cl2O48F,oxy_chalcohalide,,3,True,False,O,Ca Cl F Na O S
mp-695095.cif,Ca19Si6S6(ClO24)2,oxy_chalcohalide,,3,True,False,O Si,Ca Cl O S Si
mp-695196.cif,AsS2N2OF9,oxy_nitride_chalcohalide,,3,True,True,As N O,As F N O S
mp-695559.cif,Na13Ca7S12Cl2O48F,oxy_chalcohalide,,3,True,False,O,Ca Cl F Na O S
mp-695699.cif,Te2AsS4N4(ClF2)3,nitride_chalcohalide,,2,False,True,As N,As Cl F N S Te
mp-696195.cif,YSeF,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,F Se Y
mp-697593.cif,Te7WCl5O,oxy_chalcohalide,,2,True,False,O,Cl O Te W
mp-699535.cif,MoSCl7O,oxy_chalcohalide,,2,True,False,O,Cl Mo O S
mp-699570.cif,VTe4Cl4O,oxy_chalcohalide,,2,True,False,O,Cl O Te V
mp-703866.cif,Bi2Te7Cl8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Bi Cl Te
mp-703875.cif,Pr3Si2S8Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Pr Si,Br Pr S Si
mp-704879.cif,Ni5Te4(BrO6)2,oxy_chalcohalide,,2,True,False,O,Br Ni O Te
mp-706455.cif,As4S11(N6Cl7)2,nitride_chalcohalide,,2,False,True,As N,As Cl N S
mp-706456.cif,Te2As2SI6(OF6)2,oxy_chalcohalide,,2,True,False,As O,As F I O S Te
mp-710062.cif,Pr4Se3(O5F3)2,oxy_chalcohalide,,2,True,False,O Pr,F O Pr Se
mp-710168.cif,Te2Pb3(ClO3)2,oxy_chalcohalide,,2,True,False,O Pb,Cl O Pb Te
mp-720110.cif,KRe3Os3(Se4Cl3)2,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,Os Re,Cl K Os Re Se
mp-720360.cif,Na13Ca7S12Cl(O24F)2,oxy_chalcohalide,,3,True,False,O,Ca Cl F Na O S
mp-720985.cif,CaEr15Si8Se11ClO28,oxy_chalcohalide,,4,True,False,Er O Si,Ca Cl Er O Se Si
mp-721012.cif,Na13Ca7S12(ClO16)3,oxy_chalcohalide,,3,True,False,O,Ca Cl Na O S
mp-721815.cif,HgSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Br Hg S
mp-723419.cif,Sb2S19F12,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F S Sb
mp-726564.cif,TiS5(ClO3)2,oxy_chalcohalide,,2,True,False,O,Cl O S Ti
mp-726716.cif,MgTe(ClO)6,oxy_chalcohalide,,2,True,False,O,Cl Mg O Te
mp-728416.cif,Rb2Te2O2F7,oxy_chalcohalide,,2,True,False,O,F O Rb Te
mp-729140.cif,USNO6F,oxy_nitride_chalcohalide,,3,True,True,N O U,F N O S U
mp-729342.cif,Rb3Bi2S2(ClO2)5,oxy_chalcohalide,,3,True,False,O,Bi Cl O Rb S
mp-729448.cif,K2SIO7,oxy_chalcohalide,,2,True,False,O,I K O S
mp-731744.cif,FeS4Br4N5,nitride_chalcohalide,,2,False,True,N,Br Fe N S
mp-738646.cif,Ag4Te(ClO3)2,oxy_chalcohalide,,2,True,False,O,Ag Cl O Te
mp-754462.cif,SbTe2F6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Te
mp-756473.cif,WSCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S W
mp-7580.cif,Hg3(SF)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,F Hg S
mp-768092.cif,LiVSO4F3,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-768093.cif,VSO4F3,oxy_chalcohalide,,2,True,False,O,F O S V
mp-769153.cif,Li2SbSO4F3,oxy_chalcohalide,,3,True,False,O,F Li O S Sb
mp-769377.cif,SbSO4F3,oxy_chalcohalide,,2,True,False,O,F O S Sb
mp-769588.cif,Li3V2S2(O4F3)2,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-769600.cif,LiV2S2(O4F3)2,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-769601.cif,LiVSO4F3,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-769602.cif,Li2VSO4F3,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-769603.cif,LiVSO4F3,oxy_chalcohalide,,3,True,False,O,F Li O S V
mp-770642.cif,Li2MnSO4F3,oxy_chalcohalide,,3,True,False,O,F Li Mn O S
mp-772534.cif,LaSCl,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Cl La S
mp-7738.cif,LaSeF,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,F La Se
mp-773980.cif,Bi3(TeCl5)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Bi Cl Te
mp-7744.cif,LiSO3F,oxy_chalcohalide,,2,True,False,O,F Li O S
mp-8500.cif,AsS2NF6,nitride_chalcohalide,,2,False,True,As N,As F N S
mp-863004.cif,K2USO7F2,oxy_chalcohalide,,3,True,False,O U,F K O S U
mp-864766.cif,NaMgSO4F,oxy_chalcohalide,,3,True,False,O,F Mg Na O S
mp-865182.cif,Gd2SCl4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Gd,Cl Gd S
mp-866695.cif,ReTeSeCl4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se Te
mp-866711.cif,FeSCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Fe S
mp-866713.cif,ReTeSCl4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re S Te
mp-866812.cif,UTa2S6Cl6O,oxy_chalcohalide,,3,True,False,O U,Cl O S Ta U
mp-9195.cif,BaCuSeF,selected_13_pure_ABC_Ch_X,A1B1_Ch1_X1,2,False,False,,Ba Cu F Se
mp-9205.cif,KSeO2F,oxy_chalcohalide,,2,True,False,O,F K O Se
mp-9405.cif,K3SeO4F,oxy_chalcohalide,,2,True,False,O,F K O Se
mp-942700.cif,LiNiSO4F,oxy_chalcohalide,,3,True,False,O,F Li Ni O S
mp-942701.cif,LiCoSO4F,oxy_chalcohalide,,3,True,False,O,Co F Li O S
mp-942702.cif,LiMnSO4F,oxy_chalcohalide,,3,True,False,O,F Li Mn O S
mp-943492.cif,LiFeSO4F,oxy_chalcohalide,,3,True,False,O,F Fe Li O S
mp-950214.cif,Cd2TeCl2O3,oxy_chalcohalide,,2,True,False,Cd O,Cd Cl O Te
mp-950995.cif,Li6PS5I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,I Li P S
mp-962058.cif,YSeCl,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Cl Se Y
mp-973217.cif,SbSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I S Sb
mp-979264.cif,Te6RhCl3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Rh Te
mp-979414.cif,WSCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S W
mp-985582.cif,Li6PS5I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,I Li P S
mp-985591.cif,Li6PS5Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Li P S
mp-985592.cif,Li6PS5Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Li P S
mp-989388.cif,Rb2SCl6F,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl F Rb S
mp-989517.cif,Cs2SBrCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cl Cs S
mp-989518.cif,Rb2SBrCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cl Rb S
mp-989521.cif,Cs2SCl6F,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Cs F S
mp-989544.cif,Cs2SeClF6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Cs F Se
mp-989587.cif,K2SBrCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cl K S
mp-998299.cif,RbSeBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Rb Se
mp-998366.cif,RbSeBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Rb Se
mp-998413.cif,CsSeBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cs Se
mp-998415.cif,CsSeBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cs Se
