formula,pattern,status,source
CoCuSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoCuSeI.cif
CoCuTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoCuTeBr.cif
CoCuTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoCuTeCl.cif
CoCuTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoCuTeF.cif
CoCuTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoCuTeI.cif
CoMoS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoS2Br.cif
CoMoS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoS2Cl.cif
CoMoS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoS2F.cif
CoMoS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoS2I.cif
CoMoSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoSe2Br.cif
CoMoSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoSe2Cl.cif
CoMoSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoSe2F.cif
CoMoSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoMoSe2I.cif
CoRhS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhS2Br.cif
CoRhS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhS2Cl.cif
CoRhS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhS2F.cif
CoRhS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhS2I.cif
CoRhSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhSe2Br.cif
CoRhSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhSe2Cl.cif
CoRhSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhSe2F.cif
CoRhSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRhSe2I.cif
CoRuS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuS2Br.cif
CoRuS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuS2Cl.cif
CoRuS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuS2F.cif
CoRuS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuS2I.cif
CoRuSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuSe2Br.cif
CoRuSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuSe2Cl.cif
CoRuSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuSe2F.cif
CoRuSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoRuSe2I.cif
CoSbS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbS2Br.cif
CoSbS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbS2Cl.cif
CoSbS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbS2F.cif
CoSbS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbS2I.cif
CoSbSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbSe2Br.cif
CoSbSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbSe2Cl.cif
CoSbSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbSe2F.cif
CoSbSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbSe2I.cif
CoSbTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbTe2Br.cif
CoSbTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbTe2Cl.cif
CoSbTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbTe2F.cif
CoSbTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoSbTe2I.cif
CoTe2MoBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2MoBr.cif
CoTe2MoCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2MoCl.cif
CoTe2MoF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2MoF.cif
CoTe2MoI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2MoI.cif
CoTe2RhBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RhBr.cif
CoTe2RhCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RhCl.cif
CoTe2RhF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RhF.cif
CoTe2RhI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RhI.cif
CoTe2RuBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RuBr.cif
CoTe2RuCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RuCl.cif
CoTe2RuF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RuF.cif
CoTe2RuI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2RuI.cif
CoTe2WBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2WBr.cif
CoTe2WCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2WCl.cif
CoTe2WF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2WF.cif
CoTe2WI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTe2WI.cif
CoTeAuBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTeAuBr.cif
CoTeAuCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTeAuCl.cif
CoTeAuF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTeAuF.cif
CoTeAuI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoTeAuI.cif
CoWS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWS2Br.cif
CoWS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWS2Cl.cif
CoWS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWS2F.cif
CoWS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWS2I.cif
CoWSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWSe2Br.cif
CoWSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWSe2Cl.cif
CoWSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWSe2F.cif
CoWSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CoWSe2I.cif
CsAl2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2S3Br.cif
CsAl2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2S3Cl.cif
CsAl2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2S3F.cif
CsAl2S3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2S3I.cif
CsAl2Se3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Se3Br.cif
CsAl2Se3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Se3Cl.cif
CsAl2Se3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Se3F.cif
CsAl2Se3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Se3I.cif
CsAl2Te3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Te3Br.cif
CsAl2Te3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Te3Cl.cif
CsAl2Te3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Te3F.cif
CsAl2Te3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsAl2Te3I.cif
CsBaSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSBr.cif
CsBaSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSCl.cif
CsBaSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSF.cif
CsBaSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSI.cif
CsBaSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSeBr.cif
CsBaSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSeCl.cif
CsBaSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSeF.cif
CsBaSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaSeI.cif
CsBaTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaTeBr.cif
CsBaTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaTeCl.cif
CsBaTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaTeF.cif
CsBaTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBaTeI.cif
CsBi2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2S3Br.cif
CsBi2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2S3Cl.cif
CsBi2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2S3F.cif
CsBi2S3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2S3I.cif
CsBi2Se3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Se3Br.cif
CsBi2Se3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Se3Cl.cif
CsBi2Se3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Se3F.cif
CsBi2Se3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Se3I.cif
CsBi2Te3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Te3Br.cif
CsBi2Te3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Te3Cl.cif
CsBi2Te3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Te3F.cif
CsBi2Te3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsBi2Te3I.cif
CsCaSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSBr.cif
CsCaSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSCl.cif
CsCaSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSF.cif
CsCaSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSI.cif
CsCaSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSeBr.cif
CsCaSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSeCl.cif
CsCaSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSeF.cif
CsCaSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaSeI.cif
CsCaTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaTeBr.cif
CsCaTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaTeCl.cif
CsCaTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaTeF.cif
CsCaTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCaTeI.cif
CsCoSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSBr.cif
CsCoSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSCl.cif
CsCoSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSF.cif
CsCoSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSI.cif
CsCoSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSeBr.cif
CsCoSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSeCl.cif
CsCoSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSeF.cif
CsCoSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoSeI.cif
CsCoTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoTeBr.cif
CsCoTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoTeCl.cif
CsCoTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoTeF.cif
CsCoTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCoTeI.cif
CsCuSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSBr.cif
CsCuSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSCl.cif
CsCuSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSF.cif
CsCuSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSI.cif
CsCuSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSeBr.cif
CsCuSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSeCl.cif
CsCuSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSeF.cif
CsCuSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuSeI.cif
CsCuTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuTeBr.cif
CsCuTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuTeCl.cif
CsCuTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuTeF.cif
CsCuTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsCuTeI.cif
CsFe2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2S3Br.cif
CsFe2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2S3Cl.cif
CsFe2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2S3F.cif
CsFe2S3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2S3I.cif
CsFe2Se3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Se3Br.cif
CsFe2Se3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Se3Cl.cif
CsFe2Se3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Se3F.cif
CsFe2Se3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Se3I.cif
CsFe2Te3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Te3Br.cif
CsFe2Te3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Te3Cl.cif
CsFe2Te3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Te3F.cif
CsFe2Te3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFe2Te3I.cif
CsFeSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSBr.cif
CsFeSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSCl.cif
CsFeSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSF.cif
CsFeSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSI.cif
CsFeSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSeBr.cif
CsFeSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSeCl.cif
CsFeSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSeF.cif
CsFeSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeSeI.cif
CsFeTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeTeBr.cif
CsFeTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeTeCl.cif
CsFeTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeTeF.cif
CsFeTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsFeTeI.cif
CsGa2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2S3Br.cif
CsGa2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2S3Cl.cif
CsGa2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2S3F.cif
CsGa2S3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2S3I.cif
CsGa2Se3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Se3Br.cif
CsGa2Se3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Se3Cl.cif
CsGa2Se3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Se3F.cif
CsGa2Se3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Se3I.cif
CsGa2Te3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Te3Br.cif
CsGa2Te3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Te3Cl.cif
CsGa2Te3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Te3F.cif
CsGa2Te3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGa2Te3I.cif
CsGeSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSBr.cif
CsGeSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSCl.cif
CsGeSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSF.cif
CsGeSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSI.cif
CsGeSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSeBr.cif
CsGeSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSeCl.cif
CsGeSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSeF.cif
CsGeSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeSeI.cif
CsGeTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeTeBr.cif
CsGeTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeTeCl.cif
CsGeTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeTeF.cif
CsGeTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsGeTeI.cif
CsHf2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2S3Br.cif
CsHf2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2S3Cl.cif
CsHf2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2S3F.cif
CsHf2S3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2S3I.cif
CsHf2Se3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Se3Br.cif
CsHf2Se3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Se3Cl.cif
CsHf2Se3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Se3F.cif
CsHf2Se3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Se3I.cif
CsHf2Te3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Te3Br.cif
CsHf2Te3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Te3Cl.cif
CsHf2Te3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Te3F.cif
CsHf2Te3I,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsHf2Te3I.cif
CsIn2S3Br,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsIn2S3Br.cif
CsIn2S3Cl,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsIn2S3Cl.cif
CsIn2S3F,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/CsIn2S3F.cif
