MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,band center,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,n_symmetry_ops,structural complexity per atom,structural complexity per cell
8.0,52.0,44.0,27.11111111111111,14.148148148148149,17.0,7.0,94.0,87.0,82.66666666666667,16.33333333333333,94.0,15.9994,127.6,111.6006,61.49000888888889,36.36363407407407,35.453,54.8,2750.0,2695.2,626.4688888888888,568.9286419753087,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.6666666666666665,0.925925925925926,3.0,66.0,176.0,110.0,119.0,24.77777777777778,102.0,1.0,3.44,2.44,2.6466666666666665,0.6585185185185186,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,37.77,28.665000000000003,25.959074074066663,5.225329218096295,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.94444444444444,59.48765432098766,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.7742664595807831,0.09584768469627424,0.1111111111111111,6.535787736313837,3.1407542353098314,32.510204383491136,0.2370844788945596,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,27.11111111111111,14.148148148148149,17.0,7.0,94.0,87.0,82.66666666666667,16.33333333333333,94.0,15.9994,127.6,111.6006,61.49000888888889,36.36363407407407,35.453,54.8,2750.0,2695.2,626.4688888888888,568.9286419753087,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.6666666666666665,0.925925925925926,3.0,66.0,176.0,110.0,119.0,24.77777777777778,102.0,1.0,3.44,2.44,2.6466666666666665,0.6585185185185186,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,37.77,28.665000000000003,25.959074074066663,5.225329218096295,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.94444444444444,59.48765432098766,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.7742664595807831,0.09584768469627424,0.1111111111111111,6.535787736313837,3.0611654037251523,33.355454097313356,0.2310765982237503,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,26.666666666666668,14.444444444444445,17.0,47.0,94.0,47.0,86.05555555555556,10.685185185185183,94.0,15.9994,127.6,111.6006,60.6137311111111,36.947819259259255,35.453,54.8,2750.0,2695.2,615.8022222222221,555.8916049382715,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.611111111111111,0.925925925925926,3.0,66.0,164.0,98.0,117.05555555555556,22.40123456790123,102.0,1.31,3.44,2.13,2.663888888888889,0.6374691358024691,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,34.7633333333,25.658333333299996,25.1324074074,4.280411522622221,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.22222222222223,57.382716049382715,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.6783286799695526,0.09020554397302488,0.1111111111111111,6.616065462009927,3.163770977381744,31.81376570636229,0.22430211713777748,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,26.666666666666668,14.444444444444445,17.0,47.0,94.0,47.0,86.05555555555556,10.685185185185183,94.0,15.9994,127.6,111.6006,60.6137311111111,36.947819259259255,35.453,54.8,2750.0,2695.2,615.8022222222221,555.8916049382715,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.611111111111111,0.925925925925926,3.0,66.0,164.0,98.0,117.05555555555556,22.40123456790123,102.0,1.31,3.44,2.13,2.663888888888889,0.6374691358024691,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,34.7633333333,25.658333333299996,25.1324074074,4.280411522622221,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.22222222222223,57.382716049382715,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.6783286799695526,0.09020554397302488,0.1111111111111111,6.616065462009927,3.142863922961318,32.02539820056042,0.22281986807387802,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,26.666666666666668,14.444444444444445,17.0,47.0,94.0,47.0,86.05555555555556,10.685185185185183,94.0,15.9994,127.6,111.6006,60.6137311111111,36.947819259259255,35.453,54.8,2750.0,2695.2,615.8022222222221,555.8916049382715,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.611111111111111,0.925925925925926,3.0,66.0,164.0,98.0,117.05555555555556,22.40123456790123,102.0,1.31,3.44,2.13,2.663888888888889,0.6374691358024691,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,34.7633333333,25.658333333299996,25.1324074074,4.280411522622221,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.22222222222223,57.382716049382715,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.6783286799695526,0.09020554397302488,0.1111111111111111,6.616065462009927,3.25704474126464,30.902697573608048,0.23091495443286408,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,27.11111111111111,14.148148148148149,17.0,7.0,94.0,87.0,82.66666666666667,16.33333333333333,94.0,15.9994,127.6,111.6006,61.49000888888889,36.36363407407407,35.453,54.8,2750.0,2695.2,626.4688888888888,568.9286419753087,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.6666666666666665,0.925925925925926,3.0,66.0,176.0,110.0,119.0,24.77777777777778,102.0,1.0,3.44,2.44,2.6466666666666665,0.6585185185185186,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,37.77,28.665000000000003,25.959074074066663,5.225329218096295,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.94444444444444,59.48765432098766,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.7742664595807831,0.09584768469627424,0.1111111111111111,6.535787736313837,3.0866772887422598,33.07976589604668,0.2330024005985108,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,27.11111111111111,14.148148148148149,17.0,7.0,94.0,87.0,82.66666666666667,16.33333333333333,94.0,15.9994,127.6,111.6006,61.49000888888889,36.36363407407407,35.453,54.8,2750.0,2695.2,626.4688888888888,568.9286419753087,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.6666666666666665,0.925925925925926,3.0,66.0,176.0,110.0,119.0,24.77777777777778,102.0,1.0,3.44,2.44,2.6466666666666665,0.6585185185185186,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,37.77,28.665000000000003,25.959074074066663,5.225329218096295,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.94444444444444,59.48765432098766,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.7742664595807831,0.09584768469627424,0.1111111111111111,6.535787736313837,3.199999554144697,31.908305104601595,0.2415566994156665,1,7,False,1,4.169925001442312,75.05865002596161
8.0,52.0,44.0,26.666666666666668,14.444444444444445,17.0,47.0,94.0,47.0,86.05555555555556,10.685185185185183,94.0,15.9994,127.6,111.6006,60.6137311111111,36.947819259259255,35.453,54.8,2750.0,2695.2,615.8022222222221,555.8916049382715,171.6,2.0,17.0,15.0,14.555555555555555,3.518518518518518,17.0,2.0,5.0,3.0,3.611111111111111,0.925925925925926,3.0,66.0,164.0,98.0,117.05555555555556,22.40123456790123,102.0,1.31,3.44,2.13,2.663888888888889,0.6374691358024691,3.16,1.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.444444444444445,3.3580246913580245,7.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8888888888888888,1.1975308641975309,1.0,9.105,34.7633333333,25.658333333299996,25.1324074074,4.280411522622221,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.22222222222223,57.382716049382715,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8888888888888888,3.888888888888889,2.6666666666666665,0.0,0.2236842105263158,0.4605263157894737,0.3157894736842105,0.0,False,0.6783286799695526,0.09020554397302488,0.1111111111111111,6.616065462009927,3.2572897485650403,30.900373129947198,0.23093232473450317,1,7,False,1,4.169925001442312,75.05865002596161
3.0,52.0,49.0,26.166666666666668,14.777777777777779,17.0,1.0,94.0,93.0,82.33333333333333,16.888888888888893,94.0,6.941,127.6,120.65899999999999,59.649064444444434,37.590930370370366,35.453,54.8,2750.0,2695.2,589.7294444444444,539.1403703703704,171.6,1.0,17.0,16.0,14.5,3.611111111111111,17.0,2.0,5.0,3.0,3.5555555555555554,0.9629629629629629,3.0,66.0,164.0,98.0,116.33333333333333,21.51851851851852,102.0,0.98,3.44,2.46,2.645555555555555,0.6598765432098767,3.16,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.38888888888889,3.382716049382717,7.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.9444444444444444,1.154320987654321,1.0,9.105,34.7633333333,25.658333333299996,24.782592592583335,4.4358847736518525,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.16666666666667,59.75925925925927,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8333333333333333,3.888888888888889,2.6666666666666665,0.0,0.21854304635761587,0.46357615894039733,0.3178807947019867,0.0,False,0.7797297329475583,0.09620593312455508,0.1111111111111111,6.528127007023484,3.201922132107644,30.934419341837042,0.22822293875196453,1,7,False,1,4.169925001442312,75.05865002596161
3.0,52.0,49.0,26.166666666666668,14.777777777777779,17.0,1.0,94.0,93.0,82.33333333333333,16.888888888888893,94.0,6.941,127.6,120.65899999999999,59.649064444444434,37.590930370370366,35.453,54.8,2750.0,2695.2,589.7294444444444,539.1403703703704,171.6,1.0,17.0,16.0,14.5,3.611111111111111,17.0,2.0,5.0,3.0,3.5555555555555554,0.9629629629629629,3.0,66.0,164.0,98.0,116.33333333333333,21.51851851851852,102.0,0.98,3.44,2.46,2.645555555555555,0.6598765432098767,3.16,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.38888888888889,3.382716049382717,7.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.9444444444444444,1.154320987654321,1.0,9.105,34.7633333333,25.658333333299996,24.782592592583335,4.4358847736518525,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.16666666666667,59.75925925925927,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8333333333333333,3.888888888888889,2.6666666666666665,0.0,0.21854304635761587,0.46357615894039733,0.3178807947019867,0.0,False,0.7797297329475583,0.09620593312455508,0.1111111111111111,6.528127007023484,3.150964703316657,31.434691042482548,0.22459085350126304,1,7,False,1,4.169925001442312,75.05865002596161
3.0,52.0,49.0,26.166666666666668,14.777777777777779,17.0,1.0,94.0,93.0,82.33333333333333,16.888888888888893,94.0,6.941,127.6,120.65899999999999,59.649064444444434,37.590930370370366,35.453,54.8,2750.0,2695.2,589.7294444444444,539.1403703703704,171.6,1.0,17.0,16.0,14.5,3.611111111111111,17.0,2.0,5.0,3.0,3.5555555555555554,0.9629629629629629,3.0,66.0,164.0,98.0,116.33333333333333,21.51851851851852,102.0,0.98,3.44,2.46,2.645555555555555,0.6598765432098767,3.16,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.38888888888889,3.382716049382717,7.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.9444444444444444,1.154320987654321,1.0,9.105,34.7633333333,25.658333333299996,24.782592592583335,4.4358847736518525,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.16666666666667,59.75925925925927,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8333333333333333,3.888888888888889,2.6666666666666665,0.0,0.21854304635761587,0.46357615894039733,0.3178807947019867,0.0,False,0.7797297329475583,0.09620593312455508,0.1111111111111111,6.528127007023484,3.0946915576722076,32.00629209362332,0.2205798806724703,1,7,False,1,4.169925001442312,75.05865002596161
3.0,52.0,49.0,26.166666666666668,14.777777777777779,17.0,1.0,94.0,93.0,82.33333333333333,16.888888888888893,94.0,6.941,127.6,120.65899999999999,59.649064444444434,37.590930370370366,35.453,54.8,2750.0,2695.2,589.7294444444444,539.1403703703704,171.6,1.0,17.0,16.0,14.5,3.611111111111111,17.0,2.0,5.0,3.0,3.5555555555555554,0.9629629629629629,3.0,66.0,164.0,98.0,116.33333333333333,21.51851851851852,102.0,0.98,3.44,2.46,2.645555555555555,0.6598765432098767,3.16,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.38888888888889,3.382716049382717,7.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.9444444444444444,1.154320987654321,1.0,9.105,34.7633333333,25.658333333299996,24.782592592583335,4.4358847736518525,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.16666666666667,59.75925925925927,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8333333333333333,3.888888888888889,2.6666666666666665,0.0,0.21854304635761587,0.46357615894039733,0.3178807947019867,0.0,False,0.7797297329475583,0.09620593312455508,0.1111111111111111,6.528127007023484,3.12226857087217,31.7236008646298,0.22254548343694303,1,7,False,1,4.169925001442312,75.05865002596161
3.0,52.0,49.0,26.166666666666668,14.777777777777779,17.0,1.0,94.0,93.0,82.33333333333333,16.888888888888893,94.0,6.941,127.6,120.65899999999999,59.649064444444434,37.590930370370366,35.453,54.8,2750.0,2695.2,589.7294444444444,539.1403703703704,171.6,1.0,17.0,16.0,14.5,3.611111111111111,17.0,2.0,5.0,3.0,3.5555555555555554,0.9629629629629629,3.0,66.0,164.0,98.0,116.33333333333333,21.51851851851852,102.0,0.98,3.44,2.46,2.645555555555555,0.6598765432098767,3.16,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.888888888888889,1.2962962962962963,5.0,0.0,10.0,10.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.38888888888889,3.382716049382717,7.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.1111111111111112,0.4938271604938272,1.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.9444444444444444,1.154320987654321,1.0,9.105,34.7633333333,25.658333333299996,24.782592592583335,4.4358847736518525,24.4975,0.0,2.493,2.493,1.4881111111111112,1.116543209876543,2.493,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.16666666666667,59.75925925925927,64.0,5,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,1.8333333333333333,3.888888888888889,2.6666666666666665,0.0,0.21854304635761587,0.46357615894039733,0.3178807947019867,0.0,False,0.7797297329475583,0.09620593312455508,0.1111111111111111,6.528127007023484,3.0956635225158853,31.99624287785254,0.2206491592694616,1,7,False,1,4.169925001442312,75.05865002596161
