structure_id,source_file,source_path,formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass
AgSbTeBr2,AgSbTeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSbTeBr2.cif,AgSbTeBr2,Indirect,0.3095,0.1927,Stable,No
AgSbTeCl2,AgSbTeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSbTeCl2.cif,AgSbTeCl2,Indirect,0.5799,0.0873,Stable,No
AgSbTeF2,AgSbTeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSbTeF2.cif,AgSbTeF2,Indirect,0.2802,0.4722,Unstable,No
AgSbTeI2,AgSbTeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSbTeI2.cif,AgSbTeI2,Indirect,0.2434,0.1346,Stable,No
AgSnSBr,AgSnSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSBr.cif,AgSnSBr,Indirect,0.7804,0.3835,Stable,No
AgSnSCl,AgSnSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSCl.cif,AgSnSCl,Direct,0.7412,0.4024,Stable,Yes
AgSnSF,AgSnSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSF.cif,AgSnSF,Direct,0.4647,0.1655,Stable,No
AgSnSI,AgSnSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSI.cif,AgSnSI,Indirect,0.0128,0.0252,Unstable,No
AgSnSeBr,AgSnSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSeBr.cif,AgSnSeBr,Direct,0.5542,0.447,Stable,Yes
AgSnSeCl,AgSnSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSeCl.cif,AgSnSeCl,Direct,0.4726,0.2678,Stable,No
AgSnSeF,AgSnSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSeF.cif,AgSnSeF,Indirect,0.4267,0.1529,Stable,No
AgSnSeI,AgSnSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnSeI.cif,AgSnSeI,Direct,0.3185,0.3214,Stable,No
AgSnTeBr,AgSnTeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnTeBr.cif,AgSnTeBr,Direct,0.4887,0.2713,Stable,No
AgSnTeCl,AgSnTeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnTeCl.cif,AgSnTeCl,Direct,0.4766,0.3148,Stable,No
AgSnTeF,AgSnTeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnTeF.cif,AgSnTeF,Direct,0.5101,0.1412,Stable,Yes
AgSnTeI,AgSnTeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgSnTeI.cif,AgSnTeI,Direct,0.4221,0.281,Stable,No
AgTe3Mo2Br,AgTe3Mo2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Mo2Br.cif,AgTe3Mo2Br,Indirect,-0.0131,0.0506,Unstable,No
AgTe3Mo2Cl,AgTe3Mo2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Mo2Cl.cif,AgTe3Mo2Cl,Indirect,0.016,0.0558,Unstable,No
AgTe3Mo2F,AgTe3Mo2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Mo2F.cif,AgTe3Mo2F,Indirect,0.0272,0.0574,Unstable,No
AgTe3Mo2I,AgTe3Mo2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Mo2I.cif,AgTe3Mo2I,Indirect,0.1129,0.1417,Stable,No
AgTe3Rh2Br,AgTe3Rh2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Rh2Br.cif,AgTe3Rh2Br,Indirect,-0.0059,0.0197,Unstable,No
AgTe3Rh2Cl,AgTe3Rh2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Rh2Cl.cif,AgTe3Rh2Cl,Indirect,-0.0015,0.0187,Unstable,No
AgTe3Rh2F,AgTe3Rh2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Rh2F.cif,AgTe3Rh2F,Indirect,-0.0086,0.0377,Unstable,No
AgTe3Rh2I,AgTe3Rh2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Rh2I.cif,AgTe3Rh2I,Indirect,0.3165,0.1228,Unstable,No
AgTe3Ru2Br,AgTe3Ru2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Ru2Br.cif,AgTe3Ru2Br,Indirect,-0.0207,0.0245,Unstable,No
AgTe3Ru2Cl,AgTe3Ru2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Ru2Cl.cif,AgTe3Ru2Cl,Indirect,-0.0156,0.0225,Unstable,No
AgTe3Ru2F,AgTe3Ru2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Ru2F.cif,AgTe3Ru2F,Indirect,-0.0059,0.0316,Unstable,No
AgTe3Ru2I,AgTe3Ru2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3Ru2I.cif,AgTe3Ru2I,Direct,0.3201,0.1542,Unstable,No
AgTe3W2Br,AgTe3W2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3W2Br.cif,AgTe3W2Br,Indirect,-0.0085,0.065,Unstable,No
AgTe3W2Cl,AgTe3W2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3W2Cl.cif,AgTe3W2Cl,Indirect,-0.0031,0.0431,Unstable,No
AgTe3W2F,AgTe3W2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3W2F.cif,AgTe3W2F,Indirect,-0.0008,0.0302,Unstable,No
AgTe3W2I,AgTe3W2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTe3W2I.cif,AgTe3W2I,Indirect,0.0346,0.0845,Unstable,No
AgTeMoBr2,AgTeMoBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeMoBr2.cif,AgTeMoBr2,Indirect,0.1445,0.1401,Unstable,No
AgTeMoCl2,AgTeMoCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeMoCl2.cif,AgTeMoCl2,Indirect,0.0816,0.1265,Unstable,No
AgTeMoF2,AgTeMoF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeMoF2.cif,AgTeMoF2,Indirect,0.1131,0.0862,Unstable,No
AgTeMoI2,AgTeMoI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeMoI2.cif,AgTeMoI2,Indirect,0.0102,0.0418,Unstable,No
AgTePdBr,AgTePdBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePdBr.cif,AgTePdBr,Direct,0.0575,0.0575,Unstable,No
AgTePdCl,AgTePdCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePdCl.cif,AgTePdCl,Indirect,0.1454,0.1366,Unstable,No
AgTePdF,AgTePdF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePdF.cif,AgTePdF,Indirect,0.0287,0.0566,Stable,No
AgTePdI,AgTePdI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePdI.cif,AgTePdI,Indirect,0.0161,0.0467,Unstable,No
AgTePtBr,AgTePtBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePtBr.cif,AgTePtBr,Direct,0.1524,0.1029,Stable,No
AgTePtCl,AgTePtCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePtCl.cif,AgTePtCl,Direct,0.1188,0.1052,Unstable,No
AgTePtF,AgTePtF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePtF.cif,AgTePtF,Indirect,0.1434,0.2084,Stable,No
AgTePtI,AgTePtI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTePtI.cif,AgTePtI,Direct,0.101,0.1322,Unstable,No
AgTeRhBr2,AgTeRhBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRhBr2.cif,AgTeRhBr2,Indirect,0.2019,0.119,Unstable,No
AgTeRhCl2,AgTeRhCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRhCl2.cif,AgTeRhCl2,Indirect,0.2708,0.2251,Stable,No
AgTeRhF2,AgTeRhF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRhF2.cif,AgTeRhF2,Indirect,0.2755,0.2639,Unstable,No
AgTeRhI2,AgTeRhI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRhI2.cif,AgTeRhI2,Indirect,0.1535,0.2274,Unstable,No
AgTeRuBr2,AgTeRuBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRuBr2.cif,AgTeRuBr2,Indirect,0.0054,0.0477,Unstable,No
AgTeRuCl2,AgTeRuCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRuCl2.cif,AgTeRuCl2,Indirect,0.0189,0.053,Unstable,No
AgTeRuF2,AgTeRuF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRuF2.cif,AgTeRuF2,Indirect,0.0061,0.0408,Unstable,No
AgTeRuI2,AgTeRuI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeRuI2.cif,AgTeRuI2,Indirect,0.0133,0.0412,Unstable,No
AgTeWBr2,AgTeWBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeWBr2.cif,AgTeWBr2,Indirect,0.0322,0.063,Unstable,No
AgTeWCl2,AgTeWCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeWCl2.cif,AgTeWCl2,Indirect,0.0441,0.0803,Unstable,No
AgTeWF2,AgTeWF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeWF2.cif,AgTeWF2,Indirect,0.2829,0.4056,Unstable,No
AgTeWI2,AgTeWI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgTeWI2.cif,AgTeWI2,Indirect,0.0123,0.0475,Unstable,No
AgW2S3Br,AgW2S3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2S3Br.cif,AgW2S3Br,Indirect,0.095,0.1077,Stable,No
AgW2S3Cl,AgW2S3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2S3Cl.cif,AgW2S3Cl,Indirect,0.0906,0.0729,Stable,No
AgW2S3F,AgW2S3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2S3F.cif,AgW2S3F,Indirect,-0.0112,0.0601,Unstable,No
AgW2S3I,AgW2S3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2S3I.cif,AgW2S3I,Indirect,0.1666,0.2269,Stable,No
AgW2Se3Br,AgW2Se3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2Se3Br.cif,AgW2Se3Br,Indirect,0.1202,0.1197,Stable,No
AgW2Se3Cl,AgW2Se3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2Se3Cl.cif,AgW2Se3Cl,Indirect,0.1656,0.1394,Stable,No
AgW2Se3F,AgW2Se3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2Se3F.cif,AgW2Se3F,Indirect,0.0233,0.0621,Unstable,No
AgW2Se3I,AgW2Se3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgW2Se3I.cif,AgW2Se3I,Indirect,0.3424,0.2083,Stable,No
AgWSBr2,AgWSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSBr2.cif,AgWSBr2,Indirect,0.1861,0.1099,Unstable,No
AgWSCl2,AgWSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSCl2.cif,AgWSCl2,Indirect,-0.0002,0.025,Unstable,No
AgWSF2,AgWSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSF2.cif,AgWSF2,Indirect,0.3536,0.5369,Unstable,No
AgWSI2,AgWSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSI2.cif,AgWSI2,Indirect,0.0567,0.0505,Stable,No
AgWSeBr2,AgWSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSeBr2.cif,AgWSeBr2,Indirect,0.006,0.0452,Unstable,No
AgWSeCl2,AgWSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSeCl2.cif,AgWSeCl2,Indirect,0.0162,0.0456,Unstable,No
AgWSeF2,AgWSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSeF2.cif,AgWSeF2,Indirect,0.2407,0.3785,Unstable,No
AgWSeI2,AgWSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AgWSeI2.cif,AgWSeI2,Indirect,0.0243,0.0338,Unstable,No
Al2AgS3Br,Al2AgS3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgS3Br.cif,Al2AgS3Br,Indirect,0.3459,0.3413,Stable,No
Al2AgS3Cl,Al2AgS3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgS3Cl.cif,Al2AgS3Cl,Direct,0.5237,0.5581,Stable,Yes
Al2AgS3F,Al2AgS3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgS3F.cif,Al2AgS3F,Indirect,0.2824,0.4483,Stable,No
Al2AgS3I,Al2AgS3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgS3I.cif,Al2AgS3I,Indirect,0.3955,0.2389,Stable,No
Al2AgSe3Br,Al2AgSe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgSe3Br.cif,Al2AgSe3Br,Direct,0.7351,0.3479,Stable,Yes
Al2AgSe3Cl,Al2AgSe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgSe3Cl.cif,Al2AgSe3Cl,Direct,0.4723,0.3689,Stable,No
Al2AgSe3F,Al2AgSe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgSe3F.cif,Al2AgSe3F,Indirect,0.111,0.1253,Stable,No
Al2AgSe3I,Al2AgSe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgSe3I.cif,Al2AgSe3I,Indirect,0.9935,0.2464,Stable,No
Al2AgTe3Br,Al2AgTe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgTe3Br.cif,Al2AgTe3Br,Indirect,0.1316,0.22,Unstable,No
Al2AgTe3Cl,Al2AgTe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgTe3Cl.cif,Al2AgTe3Cl,Indirect,0.1163,0.1796,Unstable,No
Al2AgTe3F,Al2AgTe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgTe3F.cif,Al2AgTe3F,Indirect,0.0588,0.058,Unstable,No
Al2AgTe3I,Al2AgTe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AgTe3I.cif,Al2AgTe3I,Direct,0.6679,0.333,Unstable,No
Al2AuS3Br,Al2AuS3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuS3Br.cif,Al2AuS3Br,Indirect,0.0898,0.1393,Stable,No
Al2AuS3Cl,Al2AuS3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuS3Cl.cif,Al2AuS3Cl,Indirect,0.2555,0.3705,Stable,No
Al2AuS3F,Al2AuS3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuS3F.cif,Al2AuS3F,Indirect,0.2824,0.2434,Unstable,No
Al2AuS3I,Al2AuS3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuS3I.cif,Al2AuS3I,Indirect,0.5339,0.3808,Stable,No
Al2AuSe3Br,Al2AuSe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuSe3Br.cif,Al2AuSe3Br,Indirect,0.5866,0.2916,Stable,No
Al2AuSe3Cl,Al2AuSe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuSe3Cl.cif,Al2AuSe3Cl,Indirect,0.4882,0.3092,Stable,No
Al2AuSe3F,Al2AuSe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuSe3F.cif,Al2AuSe3F,Indirect,0.1974,0.242,Stable,No
Al2AuSe3I,Al2AuSe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2AuSe3I.cif,Al2AuSe3I,Indirect,0.7653,0.1859,Stable,No
Al2CuS3Br,Al2CuS3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuS3Br.cif,Al2CuS3Br,Indirect,0.4682,0.5249,Stable,No
Al2CuS3Cl,Al2CuS3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuS3Cl.cif,Al2CuS3Cl,Indirect,0.7508,0.5007,Stable,No
Al2CuS3F,Al2CuS3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuS3F.cif,Al2CuS3F,Indirect,0.3976,0.416,Stable,No
Al2CuS3I,Al2CuS3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuS3I.cif,Al2CuS3I,Indirect,0.3491,0.311,Stable,No
Al2CuSe3Br,Al2CuSe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuSe3Br.cif,Al2CuSe3Br,Indirect,0.8282,0.0689,Stable,No
Al2CuSe3Cl,Al2CuSe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuSe3Cl.cif,Al2CuSe3Cl,Indirect,0.8035,0.1148,Stable,No
Al2CuSe3F,Al2CuSe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuSe3F.cif,Al2CuSe3F,Indirect,0.0781,0.1123,Unstable,No
Al2CuSe3I,Al2CuSe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuSe3I.cif,Al2CuSe3I,Indirect,0.8224,0.2307,Stable,No
Al2CuTe3Br,Al2CuTe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuTe3Br.cif,Al2CuTe3Br,Indirect,0.7116,0.2805,Stable,No
Al2CuTe3Cl,Al2CuTe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuTe3Cl.cif,Al2CuTe3Cl,Direct,0.741,0.3322,Stable,Yes
Al2CuTe3F,Al2CuTe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuTe3F.cif,Al2CuTe3F,Indirect,0.5327,0.2976,Unstable,No
Al2CuTe3I,Al2CuTe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2CuTe3I.cif,Al2CuTe3I,Indirect,0.8187,0.3471,Stable,No
Al2Te3AuBr,Al2Te3AuBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2Te3AuBr.cif,Al2Te3AuBr,Indirect,-0.0043,0.0271,Unstable,No
Al2Te3AuCl,Al2Te3AuCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2Te3AuCl.cif,Al2Te3AuCl,Indirect,-0.0002,0.0186,Unstable,No
Al2Te3AuF,Al2Te3AuF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2Te3AuF.cif,Al2Te3AuF,Indirect,0.0107,0.0201,Unstable,No
Al2Te3AuI,Al2Te3AuI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Al2Te3AuI.cif,Al2Te3AuI,Direct,0.7165,0.2716,Stable,Yes
AlAgSBr2,AlAgSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSBr2.cif,AlAgSBr2,Indirect,1.2611,0.6848,Stable,No
AlAgSCl2,AlAgSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSCl2.cif,AlAgSCl2,Direct,1.3828,0.39,Stable,No
AlAgSF2,AlAgSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSF2.cif,AlAgSF2,Indirect,1.1856,0.5951,Unstable,No
AlAgSI2,AlAgSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSI2.cif,AlAgSI2,Direct,0.6231,0.3193,Stable,Yes
AlAgSeBr2,AlAgSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSeBr2.cif,AlAgSeBr2,Indirect,0.0561,0.0681,Unstable,No
AlAgSeCl2,AlAgSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSeCl2.cif,AlAgSeCl2,Indirect,0.0459,0.0548,Unstable,No
AlAgSeF2,AlAgSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSeF2.cif,AlAgSeF2,Indirect,0.1924,0.1846,Unstable,No
AlAgSeI2,AlAgSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgSeI2.cif,AlAgSeI2,Indirect,0.7534,0.222,Stable,No
AlAgTeBr2,AlAgTeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/AlAgTeBr2.cif,AlAgTeBr2,Indirect,0.1413,0.2043,Unstable,No
