formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass,source,structure_type,source_dir,source_file,dest_file,cif_path,bg_eV_raw,bg_eV_used,gap_type_used,ehull_numeric_used,screen_pass_bool
SrRhSe2I,Indirect,0.2764,0.1569,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRhSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRhSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRhSe2I.cif,0.2764,0.2764,Indirect,0.2,False
SrRuS2Br,Indirect,-0.0258,0.0318,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2Br.cif,-0.0258,0.0,Metal,0.2,False
SrRuS2Cl,Indirect,0.026,0.0553,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2Cl.cif,0.026,0.026,Indirect,0.2,False
SrRuS2F,Indirect,0.0947,0.1293,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2F.cif,0.0947,0.0947,Indirect,0.0,False
SrRuS2I,Indirect,0.0635,0.1044,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuS2I.cif,0.0635,0.0635,Indirect,0.2,False
SrRuSe2Br,Indirect,-0.001,0.0512,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2Br.cif,-0.001,0.0,Metal,0.2,False
SrRuSe2Cl,Indirect,0.0442,0.0829,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2Cl.cif,0.0442,0.0442,Indirect,0.2,False
SrRuSe2F,Direct,0.1194,0.0926,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2F.cif,0.1194,0.1194,Direct,0.0,False
SrRuSe2I,Indirect,0.2015,0.3228,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrRuSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrRuSe2I.cif,0.2015,0.2015,Indirect,0.2,False
SrSbS2Br,Direct,0.1315,0.0673,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2Br.cif,0.1315,0.1315,Direct,0.2,False
SrSbS2Cl,Indirect,0.2288,0.3735,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2Cl.cif,0.2288,0.2288,Indirect,0.2,False
SrSbS2F,Direct,0.2107,0.3014,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2F.cif,0.2107,0.2107,Direct,0.0,False
SrSbS2I,Indirect,0.0297,0.0378,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbS2I.cif,0.0297,0.0297,Indirect,0.2,False
SrSbSe2Br,Direct,0.0728,0.0472,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2Br.cif,0.0728,0.0728,Direct,0.0,False
SrSbSe2Cl,Indirect,0.1893,0.3019,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2Cl.cif,0.1893,0.1893,Indirect,0.0,False
SrSbSe2I,Indirect,0.2546,0.3363,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbSe2I.cif,0.2546,0.2546,Indirect,0.2,False
SrSbTe2Br,Indirect,0.4961,0.3202,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2Br.cif,0.4961,0.4961,Indirect,0.2,False
SrSbTe2Cl,Direct,0.0537,0.057,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2Cl.cif,0.0537,0.0537,Direct,0.2,False
SrSbTe2F,Indirect,0.6529,0.1817,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2F.cif,0.6529,0.6529,Indirect,0.0,False
SrSbTe2I,Indirect,0.4183,0.2368,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrSbTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrSbTe2I.cif,0.4183,0.4183,Indirect,0.2,False
SrScS2Br,Direct,0.7702,0.3181,Stable,Yes,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2Br.cif,0.7702,0.7702,Direct,0.0,True
SrScS2Cl,Direct,0.9222,0.4469,Stable,Yes,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2Cl.cif,0.9222,0.9222,Direct,0.0,True
SrScS2F,Indirect,1.3238,0.3643,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2F.cif,1.3238,1.3238,Indirect,0.0,False
SrScS2I,Indirect,1.0049,0.2685,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScS2I.cif,1.0049,1.0049,Indirect,0.0,False
SrScSe2Br,Indirect,0.6705,0.453,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2Br.cif,0.6705,0.6705,Indirect,0.0,False
SrScSe2Cl,Indirect,0.6909,0.4079,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2Cl.cif,0.6909,0.6909,Indirect,0.0,False
SrScSe2F,Direct,0.6835,0.3422,Stable,Yes,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2F.cif,0.6835,0.6835,Direct,0.0,True
SrScSe2I,Direct,0.164,0.2737,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScSe2I.cif,0.164,0.164,Direct,0.0,False
SrScTe2Br,Indirect,0.1649,0.1556,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2Br.cif,0.1649,0.1649,Indirect,0.0,False
SrScTe2Cl,Indirect,0.1001,0.0451,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2Cl.cif,0.1001,0.1001,Indirect,0.0,False
SrScTe2F,Indirect,0.5178,0.2105,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2F.cif,0.5178,0.5178,Indirect,0.0,False
SrScTe2I,Indirect,0.1311,0.0695,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrScTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrScTe2I.cif,0.1311,0.1311,Indirect,0.0,False
SrTaS2Br,Indirect,0.0145,0.0327,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2Br.cif,0.0145,0.0145,Indirect,0.2,False
SrTaS2Cl,Indirect,0.0139,0.0373,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2Cl.cif,0.0139,0.0139,Indirect,0.2,False
SrTaS2F,Indirect,0.5015,0.3476,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2F.cif,0.5015,0.5015,Indirect,0.0,False
SrTaS2I,Indirect,0.1551,0.1416,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaS2I.cif,0.1551,0.1551,Indirect,0.2,False
SrTaSe2Br,Indirect,0.123,0.1517,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2Br.cif,0.123,0.123,Indirect,0.2,False
SrTaSe2Cl,Indirect,0.0781,0.0894,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2Cl.cif,0.0781,0.0781,Indirect,0.2,False
SrTaSe2F,Direct,0.0512,0.0502,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2F.cif,0.0512,0.0512,Direct,0.0,False
SrTaSe2I,Indirect,0.3478,0.2583,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaSe2I.cif,0.3478,0.3478,Indirect,0.0,False
SrTaTe2Br,Indirect,0.0236,0.0409,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2Br.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2Br.cif,0.0236,0.0236,Indirect,0.2,False
SrTaTe2Cl,Indirect,0.0795,0.0588,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2Cl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2Cl.cif,0.0795,0.0795,Indirect,0.2,False
SrTaTe2F,Direct,0.2934,0.1917,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2F.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2F.cif,0.2934,0.2934,Direct,0.0,False
SrTaTe2I,Indirect,0.0225,0.059,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTaTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2I.cif,PROJECT_ROOT/Data/predict_final_main6/SrTaTe2I.cif,0.0225,0.0225,Indirect,0.2,False
SrTe2MoBr,Indirect,0.0669,0.0898,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2MoBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoBr.cif,0.0669,0.0669,Indirect,0.2,False
SrTe2MoCl,Indirect,0.1172,0.0601,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2MoCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoCl.cif,0.1172,0.1172,Indirect,0.2,False
SrTe2MoF,Indirect,0.1931,0.173,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2MoF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoF.cif,0.1931,0.1931,Indirect,0.0,False
SrTe2MoI,Indirect,0.006,0.0412,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2MoI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2MoI.cif,0.006,0.006,Indirect,0.2,False
SrTe2RhBr,Indirect,0.0781,0.1359,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RhBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhBr.cif,0.0781,0.0781,Indirect,0.2,False
SrTe2RhCl,Indirect,0.0708,0.1287,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RhCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhCl.cif,0.0708,0.0708,Indirect,0.2,False
SrTe2RhF,Direct,0.6085,0.284,Stable,Yes,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RhF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhF.cif,0.6085,0.6085,Direct,0.0,True
SrTe2RhI,Indirect,0.0333,0.0541,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RhI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RhI.cif,0.0333,0.0333,Indirect,0.2,False
SrTe2RuBr,Indirect,0.054,0.0757,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RuBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuBr.cif,0.054,0.054,Indirect,0.2,False
SrTe2RuCl,Indirect,0.1854,0.2024,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RuCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuCl.cif,0.1854,0.1854,Indirect,0.2,False
SrTe2RuF,Indirect,0.1361,0.0989,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RuF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuF.cif,0.1361,0.1361,Indirect,0.2,False
SrTe2RuI,Indirect,-0.0042,0.0302,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2RuI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2RuI.cif,-0.0042,0.0,Metal,0.2,False
SrTe2WBr,Indirect,0.0423,0.0814,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2WBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WBr.cif,0.0423,0.0423,Indirect,0.2,False
SrTe2WCl,Indirect,0.0215,0.0432,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2WCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WCl.cif,0.0215,0.0215,Indirect,0.2,False
SrTe2WF,Direct,0.1995,0.2478,Stable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2WF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WF.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WF.cif,0.1995,0.1995,Direct,0.0,False
SrTe2WI,Indirect,0.0056,0.0496,Unstable,No,dual_backbone_inorg,TrainTemplate_B1C1_Ch2_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTe2WI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WI.cif,PROJECT_ROOT/Data/predict_final_main6/SrTe2WI.cif,0.0056,0.0056,Indirect,0.2,False
SrTeAuBr,Indirect,0.1245,0.111,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTeAuBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTeAuBr.cif,PROJECT_ROOT/Data/predict_final_main6/SrTeAuBr.cif,0.1245,0.1245,Indirect,0.2,False
SrTeAuCl,Indirect,0.5525,0.2881,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/SrTeAuCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTeAuCl.cif,PROJECT_ROOT/Data/predict_final_main6/SrTeAuCl.cif,0.5525,0.5525,Indirect,0.2,False
